Date,Open,High,Low,Close,Adj Close,Volume
2021-02-12,147.699997,148.080002,147.029999,147.110001,147.110001,14086800
2021-02-16,145.220001,145.660004,144.660004,144.869995,144.869995,17784000
2021-02-17,145.949997,146.380005,144.979996,145.789993,145.789993,11199100
2021-02-18,144.610001,145.600006,144.320007,145.199997,145.199997,10755300
2021-02-19,144.059998,144.320007,142.850006,143.270004,143.270004,12739400
2021-02-22,143.029999,143.740005,141.720001,142.179993,142.179993,13199700
2021-02-23,141.520004,142.500000,141.139999,141.770004,141.770004,12658000
2021-02-24,139.350006,141.179993,139.160004,140.839996,140.839996,17357900
2021-02-25,139.520004,139.919998,136.610001,138.539993,138.539993,52600900
2021-02-26,140.770004,143.300003,139.679993,143.119995,143.119995,45417900
2021-03-01,140.770004,141.130005,140.639999,141.130005,141.130005,1713129
